electricity,rpm,pressure_steam,vibration,status
171.08,386.65,104.15,36.06,Maintenance
155.64,411.68,100.74,56.31,Normal
187.07,477.18,104.64,38.36,Fail
170.73,406.27,78.26,34.43,Fail
175.49,426.49,115.72,37.24,Maintenance
212.62,405.02,108.7,48.49,Fail
193.52,527.0,119.26,38.23,Fail
159.9,537.94,94.18,44.63,Normal
172.56,530.79,102.79,35.71,Normal
156.24,403.2,91.47,39.8,Maintenance
198.42,468.88,90.58,32.2,Fail
191.76,365.94,109.21,34.49,Normal
156.63,455.89,92.82,41.11,Fail
187.6,531.54,94.15,39.75,Maintenance
176.79,479.04,105.38,32.96,Normal
178.87,456.19,112.26,44.73,Normal
155.0,420.4,98.8,44.76,Maintenance
177.12,504.99,113.85,42.22,Maintenance
169.63,465.56,105.98,38.73,Maintenance
183.14,439.03,96.28,34.42,Maintenance
177.91,485.96,102.24,39.3,Maintenance
134.97,436.19,97.84,40.48,Maintenance
162.61,403.22,105.86,41.43,Normal
144.3,453.6,112.88,42.1,Maintenance
157.92,463.4,92.55,38.75,Maintenance
178.31,463.3,86.35,45.05,Maintenance
145.17,473.07,96.91,38.82,Normal
170.09,350.52,97.88,45.11,Normal
204.26,439.53,79.83,32.15,Fail
184.61,502.17,100.71,38.58,Fail
147.59,502.21,86.41,40.37,Fail
161.57,462.21,101.95,49.73,Maintenance
174.11,403.35,108.74,31.51,Normal
158.5,335.23,129.12,34.98,Fail
161.84,379.6,114.38,43.11,Fail
159.25,453.98,70.58,41.91,Normal
162.53,452.48,107.79,35.77,Maintenance
163.55,463.86,95.74,33.72,Normal
160.88,480.77,94.6,34.33,Fail
162.02,556.7,103.68,41.57,Normal
164.48,512.71,100.01,43.91,Maintenance
187.25,370.56,113.88,37.23,Normal
155.88,461.75,105.76,38.24,Fail
168.18,393.28,101.48,41.81,Normal
193.68,481.72,94.97,43.21,Maintenance
168.59,415.92,97.29,40.78,Normal
149.98,420.37,93.07,39.49,Fail
168.3,364.75,108.97,40.69,Fail
175.6,470.13,116.72,53.53,Maintenance
192.66,397.94,105.09,40.78,Fail
165.22,441.43,94.78,50.42,Maintenance
177.38,416.53,107.87,40.02,Maintenance
157.98,394.66,109.18,39.62,Maintenance
167.76,522.97,103.21,39.19,Normal
168.73,428.74,97.96,39.63,Normal
157.97,491.58,82.71,43.11,Fail
169.72,489.58,89.38,37.2,Normal
162.66,430.56,107.11,46.42,Fail
182.85,434.21,109.26,43.16,Fail
168.09,361.5,84.56,41.8,Normal
149.14,505.43,92.52,38.96,Normal
173.85,430.16,100.0,38.41,Normal
158.99,480.14,115.0,36.98,Normal
168.81,484.9,88.38,40.23,Normal
172.16,418.64,99.5,48.53,Normal
155.48,521.71,121.83,51.08,Fail
190.95,476.9,114.18,39.58,Normal
147.43,433.28,93.38,47.58,Maintenance
172.59,347.79,78.13,39.7,Normal
203.75,362.64,98.67,43.58,Maintenance
178.37,393.08,103.49,42.87,Maintenance
148.35,391.2,113.35,46.42,Fail
179.01,459.02,94.11,32.24,Maintenance
206.82,403.03,82.58,37.81,Fail
170.8,433.7,100.78,44.19,Maintenance
148.55,493.03,104.04,34.7,Fail
197.55,389.29,79.01,36.83,Fail
186.82,434.3,102.39,43.37,Maintenance
157.39,509.55,95.08,39.65,Maintenance
159.83,355.28,99.38,40.38,Maintenance
156.9,420.21,83.2,40.29,Normal
157.63,367.36,106.04,39.64,Maintenance
165.81,425.48,105.74,40.97,Maintenance
189.06,429.57,101.11,31.54,Normal
179.41,510.64,90.6,30.69,Normal
154.86,478.7,107.99,36.89,Fail
164.65,448.72,97.93,53.45,Maintenance
161.64,438.35,101.17,40.2,Fail
164.7,419.54,104.4,36.68,Fail
173.98,461.51,92.14,39.23,Normal
185.91,465.84,88.14,46.89,Normal
174.89,503.98,123.52,41.82,Fail
181.01,463.52,109.29,34.96,Normal
163.75,481.6,111.4,44.47,Normal
139.94,481.86,99.34,42.35,Normal
182.61,444.19,101.12,40.49,Normal
180.55,442.65,101.89,38.86,Maintenance
161.0,475.71,79.08,46.31,Normal
160.74,504.17,99.79,46.38,Normal
189.67,471.57,97.56,45.39,Maintenance
167.37,419.27,90.21,35.64,Maintenance
175.53,480.51,96.13,43.56,Fail
176.26,455.21,96.28,37.82,Maintenance
155.62,485.9,95.36,42.85,Fail
191.75,442.44,81.68,40.77,Normal
161.1,443.6,120.22,45.76,Normal
176.69,338.52,86.52,33.77,Maintenance
162.02,419.73,98.01,46.79,Normal
163.09,381.08,89.02,37.4,Fail
183.94,487.28,100.95,33.79,Normal
155.22,403.68,105.4,41.12,Fail
165.01,489.24,101.17,46.81,Fail
195.02,285.01,91.76,30.25,Maintenance
190.35,457.63,87.16,42.72,Fail
143.66,394.49,101.95,45.91,Normal
167.2,401.29,97.24,43.73,Fail
173.61,542.12,90.41,40.02,Fail
172.17,433.31,115.44,35.66,Normal
169.01,463.45,101.58,45.49,Maintenance
182.55,474.01,109.54,35.41,Maintenance
162.92,466.44,111.12,35.53,Fail
169.2,501.1,104.75,34.35,Maintenance
179.52,431.21,103.27,49.38,Fail
195.39,500.99,98.33,38.92,Maintenance
148.98,553.66,104.95,41.97,Normal
190.45,425.19,85.94,48.67,Maintenance
162.11,480.17,97.2,37.43,Normal
184.32,457.83,108.76,38.26,Fail
165.06,447.51,95.58,41.23,Maintenance
183.14,441.87,92.06,34.68,Normal
191.45,451.87,101.71,39.74,Maintenance
172.14,468.21,99.85,41.23,Fail
174.22,364.27,109.5,42.66,Fail
164.86,339.88,91.44,54.39,Maintenance
157.38,418.97,111.41,41.52,Maintenance
161.74,474.12,119.83,48.71,Maintenance
212.02,386.03,107.93,35.69,Fail
168.41,526.37,97.36,48.18,Normal
174.22,449.5,94.73,45.63,Fail
169.9,397.35,104.83,45.32,Fail
149.95,391.04,99.53,40.73,Normal
170.04,407.94,110.91,45.2,Normal
192.79,433.37,93.42,50.9,Maintenance
167.57,523.63,101.68,42.34,Fail
186.78,488.13,99.71,48.12,Normal
182.89,354.06,86.95,35.58,Normal
166.09,439.85,88.24,47.0,Normal
184.22,411.35,100.26,40.41,Fail
170.75,378.13,112.3,44.61,Fail
182.31,453.18,88.51,48.96,Fail
178.9,495.44,88.43,43.07,Maintenance
169.2,449.94,101.39,46.62,Normal
194.12,511.91,90.15,43.71,Maintenance
172.68,497.71,105.1,46.67,Maintenance
173.82,476.9,103.54,33.97,Fail
169.49,444.38,109.03,43.83,Maintenance
178.57,464.51,101.2,37.09,Normal
190.98,522.84,101.36,35.35,Fail
173.64,456.18,112.84,38.68,Normal
202.79,471.34,90.51,42.35,Maintenance
181.32,384.55,105.71,37.15,Maintenance
167.28,473.48,92.98,46.21,Fail
156.02,460.22,112.4,35.85,Fail
195.8,423.31,111.59,42.39,Maintenance
181.71,416.09,82.86,42.86,Fail
181.52,438.85,101.02,38.77,Maintenance
168.3,442.7,104.51,42.33,Fail
177.26,405.66,96.84,52.28,Maintenance
169.83,479.53,91.49,40.67,Maintenance
215.34,442.99,94.05,43.09,Normal
148.36,438.14,99.42,41.75,Maintenance
181.87,475.05,83.28,42.76,Fail
166.76,442.72,102.43,28.7,Maintenance
173.6,391.15,95.06,32.8,Normal
171.62,440.13,97.92,33.68,Maintenance
203.13,435.68,105.49,34.06,Maintenance
176.14,517.36,105.38,33.77,Normal
140.53,421.51,108.94,40.55,Fail
168.68,476.63,93.27,37.93,Maintenance
188.76,499.84,96.21,34.38,Maintenance
159.99,444.46,99.41,46.71,Normal
172.74,438.09,100.81,46.76,Normal
160.05,522.67,97.55,52.99,Normal
172.1,485.83,88.27,44.07,Maintenance
167.68,450.75,87.49,43.46,Maintenance
167.32,515.02,103.54,36.94,Fail
175.74,530.55,106.23,31.33,Fail
177.99,489.92,104.32,48.34,Fail
189.33,490.76,109.06,39.75,Maintenance
152.83,420.14,103.7,31.82,Fail
178.78,484.17,104.06,32.36,Maintenance
168.9,468.02,121.08,40.81,Fail
161.59,442.58,106.26,33.06,Maintenance
190.88,408.76,86.67,43.15,Fail
173.02,466.61,83.14,39.77,Normal
181.7,569.45,110.04,44.42,Maintenance
168.71,459.59,84.6,40.69,Fail
167.71,501.77,94.35,39.96,Maintenance
160.76,437.81,111.89,42.03,Maintenance
143.79,509.64,91.59,38.66,Maintenance
165.79,491.05,113.59,30.93,Normal
174.89,492.16,87.83,38.74,Maintenance
138.3,478.12,99.11,43.12,Maintenance
162.95,410.1,121.61,43.14,Fail
169.1,473.88,89.61,44.97,Normal
157.95,539.64,109.23,50.02,Normal
188.67,438.86,99.56,50.28,Fail
175.12,480.55,86.15,38.93,Normal
158.73,450.23,94.5,42.09,Fail
178.86,429.84,104.61,41.52,Normal
182.08,451.45,95.37,30.7,Normal
162.6,441.8,88.19,50.88,Normal
172.52,538.3,109.09,36.61,Fail
169.47,503.53,101.21,46.09,Fail
151.71,406.41,97.35,36.31,Fail
159.75,466.45,97.77,44.69,Maintenance
169.42,452.36,89.84,33.81,Normal
136.19,465.43,93.44,38.35,Fail
164.96,473.82,91.71,35.62,Normal
189.7,394.65,108.68,40.78,Fail
196.26,430.33,82.0,50.31,Fail
186.63,432.09,97.17,44.36,Maintenance
189.28,354.34,115.55,46.48,Maintenance
166.48,536.12,108.6,35.36,Maintenance
166.74,476.16,99.02,34.55,Fail
141.86,396.58,105.39,50.09,Maintenance
139.63,374.44,108.95,44.58,Fail
156.91,374.51,115.93,53.11,Maintenance
187.31,413.44,97.18,46.05,Normal
161.95,441.39,99.79,44.3,Normal
142.66,426.04,104.08,41.75,Normal
184.77,507.84,89.9,42.29,Normal
180.37,589.35,106.68,39.25,Maintenance
148.16,451.15,91.76,34.93,Fail
158.66,370.85,95.74,31.03,Fail
171.19,486.97,108.03,40.75,Fail
153.15,456.48,100.94,42.31,Normal
178.69,389.81,99.64,45.58,Fail
175.98,392.76,115.61,35.6,Fail
191.21,417.82,93.55,34.81,Normal
166.27,428.74,97.77,41.74,Maintenance
166.65,376.66,114.51,42.45,Maintenance
180.36,391.45,79.18,57.85,Normal
150.85,513.18,92.06,40.96,Fail
172.89,441.48,68.96,36.26,Normal
154.96,529.25,104.15,42.72,Fail
153.95,453.37,91.42,37.16,Maintenance
174.16,514.51,120.14,37.78,Normal
158.44,481.61,92.97,37.69,Maintenance
193.44,430.08,92.64,42.01,Fail
186.71,456.01,91.31,40.05,Normal
139.77,478.31,101.38,36.39,Normal
196.03,474.4,120.64,45.19,Normal
168.75,530.51,73.1,35.47,Normal
191.55,448.58,98.53,53.75,Fail
164.01,434.37,98.32,41.37,Maintenance
176.39,391.17,105.27,40.75,Normal
154.55,438.12,113.82,39.22,Fail
164.76,408.7,83.18,39.6,Normal
163.93,408.86,101.02,37.96,Maintenance
176.96,413.95,83.51,43.01,Fail
182.18,496.25,97.09,39.45,Normal
197.78,470.03,96.15,37.49,Normal
150.9,488.28,116.53,37.15,Normal
171.54,456.97,106.58,36.46,Normal
163.66,488.77,133.26,41.07,Fail
184.68,392.01,106.84,49.16,Fail
192.81,411.53,104.22,42.31,Maintenance
181.6,489.64,110.9,49.54,Fail
176.19,494.93,108.28,32.41,Normal
163.97,423.2,99.06,37.16,Normal
195.95,427.22,107.46,29.44,Maintenance
185.74,398.67,94.6,35.74,Normal
186.55,405.91,103.75,41.52,Fail
172.37,555.82,86.88,40.29,Fail
161.89,412.42,109.91,23.6,Normal
174.85,469.76,105.81,40.14,Maintenance
193.11,466.32,106.98,43.9,Normal
177.44,436.37,101.78,42.09,Maintenance
163.93,422.38,102.2,35.58,Fail
182.53,449.94,118.81,39.89,Maintenance
164.93,414.57,103.35,46.76,Normal
170.65,452.97,104.72,40.95,Maintenance
178.5,430.25,88.95,34.0,Normal
158.55,436.09,95.88,44.81,Maintenance
190.51,467.77,92.31,30.5,Maintenance
166.6,486.57,103.38,37.11,Normal
173.29,428.22,108.05,44.28,Maintenance
150.84,460.23,87.99,41.42,Normal
177.75,415.75,84.47,37.02,Fail
177.81,498.63,83.74,33.52,Normal
170.86,527.29,95.93,36.64,Maintenance
156.9,409.29,103.35,27.52,Maintenance
190.03,536.16,96.09,45.75,Fail
188.44,429.22,88.8,33.03,Normal
150.97,444.33,108.27,43.9,Maintenance
180.39,454.8,99.66,36.54,Normal
174.62,440.66,91.35,42.26,Fail
183.59,441.22,120.67,39.2,Normal
163.17,540.83,80.72,38.66,Normal
157.69,387.96,99.2,44.27,Fail
175.94,472.11,96.73,43.81,Maintenance
192.19,497.1,109.71,47.73,Maintenance
157.44,457.54,101.2,43.81,Fail
146.26,389.38,90.7,44.25,Normal
183.52,473.26,120.07,41.95,Maintenance
146.28,330.67,114.55,37.32,Fail
180.18,419.21,94.41,43.79,Normal
206.46,415.71,113.53,34.51,Normal
161.47,412.92,100.42,39.54,Maintenance
154.51,367.67,92.53,42.05,Fail
180.31,519.46,104.71,42.4,Normal
173.35,466.32,110.12,44.26,Maintenance
168.32,456.82,87.95,42.89,Maintenance
166.79,380.01,111.25,42.45,Normal
185.35,442.65,103.46,44.38,Normal
179.94,583.39,104.82,49.38,Normal
191.47,497.24,98.04,40.54,Maintenance
150.37,521.33,87.43,37.52,Normal
168.9,441.31,98.34,46.43,Normal
122.42,470.21,93.72,37.26,Fail
182.13,440.46,86.06,36.01,Normal
187.14,388.79,110.26,48.16,Maintenance
177.68,472.81,87.16,41.31,Fail
217.52,456.22,92.46,37.98,Normal
168.64,479.24,108.97,36.09,Maintenance
156.44,455.76,111.95,37.45,Fail
161.52,484.41,112.74,39.98,Maintenance
173.2,376.78,98.21,38.41,Normal
153.59,479.83,92.28,47.97,Fail
194.35,406.23,106.25,56.52,Maintenance
158.48,480.05,90.08,48.36,Normal
187.05,448.66,85.24,47.95,Fail
180.33,419.93,110.42,29.55,Fail
153.2,429.05,97.65,46.78,Fail
160.42,443.34,84.66,41.35,Normal
149.56,514.27,95.25,34.9,Maintenance
167.48,395.6,90.85,41.93,Fail
185.13,440.18,102.65,35.3,Fail
173.24,429.6,103.07,31.1,Fail
184.1,370.43,78.13,38.44,Normal
189.19,370.25,121.57,31.44,Normal
149.75,472.22,96.47,40.72,Fail
163.35,484.68,110.34,39.19,Maintenance
151.7,495.17,106.27,38.71,Normal
165.03,497.43,86.45,40.73,Maintenance
171.69,530.93,91.32,36.39,Maintenance
175.28,479.51,108.77,48.46,Fail
155.69,431.67,122.79,37.25,Normal
167.37,511.75,84.42,41.62,Maintenance
181.66,404.49,95.77,38.12,Maintenance
165.01,379.17,93.99,33.29,Maintenance
165.51,451.67,93.93,40.28,Maintenance
200.25,483.48,100.38,33.46,Normal
182.87,464.69,79.12,37.15,Normal
160.87,357.12,97.9,47.56,Maintenance
170.09,488.98,100.18,35.16,Maintenance
177.86,464.98,106.97,52.2,Fail
199.6,383.88,107.0,31.86,Normal
150.15,385.32,126.79,36.8,Fail
164.03,477.0,108.42,47.08,Fail
195.54,442.44,125.48,39.09,Fail
175.59,499.28,119.73,32.69,Fail
176.95,418.25,95.99,42.72,Normal
180.62,433.21,91.87,38.71,Maintenance
164.15,481.96,110.36,33.16,Maintenance
158.11,448.25,98.75,49.46,Normal
175.89,460.74,92.67,33.96,Fail
200.72,437.96,97.25,40.59,Normal
167.42,457.8,87.71,39.26,Fail
174.91,406.53,95.97,46.96,Normal
189.6,485.11,90.3,43.28,Maintenance
192.99,499.51,104.28,33.75,Fail
189.05,481.74,111.93,38.03,Normal
187.32,475.29,98.32,41.18,Normal
176.16,515.4,99.75,37.53,Maintenance
169.63,519.14,106.17,34.9,Fail
150.04,442.92,109.89,42.39,Normal
167.69,435.15,103.84,47.81,Fail
141.86,447.89,84.25,43.01,Maintenance
151.93,484.59,71.65,36.47,Normal
148.35,475.36,97.52,47.56,Normal
162.09,510.06,112.08,38.92,Normal
188.18,519.94,100.83,43.3,Maintenance
179.5,443.32,93.34,38.12,Normal
170.6,585.58,85.54,44.31,Maintenance
184.95,610.55,102.81,41.62,Maintenance
172.65,411.09,106.28,44.34,Maintenance
167.32,446.57,116.89,35.93,Normal
195.56,551.57,90.8,43.98,Maintenance
168.55,477.74,103.15,37.45,Normal
192.54,429.71,100.71,35.19,Fail
201.29,386.37,106.56,40.55,Normal
183.25,484.52,102.16,30.75,Maintenance
152.14,393.33,106.19,48.6,Normal
186.84,437.2,97.37,50.57,Maintenance
193.62,428.72,84.78,41.64,Normal
193.48,404.12,105.3,38.07,Normal
155.68,473.7,95.53,34.13,Maintenance
163.82,409.24,99.87,34.2,Normal
173.44,489.06,96.59,43.75,Fail
156.8,520.84,103.43,52.89,Normal
159.0,466.95,96.7,48.58,Normal
157.63,509.86,99.4,50.03,Fail
180.34,414.4,106.26,36.49,Normal
158.92,459.57,108.0,46.62,Fail
165.57,452.49,78.96,47.44,Maintenance
166.24,419.38,102.54,39.71,Normal
152.96,476.9,112.81,31.32,Fail
171.94,460.42,78.75,46.08,Maintenance
190.21,473.14,100.99,53.61,Maintenance
175.24,490.96,103.24,35.8,Fail
171.78,420.3,104.14,41.07,Maintenance
159.34,477.09,85.66,39.47,Fail
162.96,478.08,131.44,47.06,Maintenance
162.43,430.38,110.0,40.83,Normal
179.08,470.76,110.96,29.71,Normal
181.19,443.4,108.13,38.75,Maintenance
164.4,482.19,104.65,31.86,Fail
165.45,400.73,105.09,29.97,Fail
177.82,413.52,92.69,32.97,Maintenance
157.86,439.78,111.52,45.02,Maintenance
144.49,466.99,113.84,40.33,Normal
177.99,445.62,106.1,37.12,Normal
173.37,432.33,98.57,26.98,Maintenance
184.08,480.42,105.42,37.99,Normal
177.57,476.63,101.52,52.13,Normal
177.55,432.94,106.39,40.24,Maintenance
166.87,461.68,107.98,45.2,Fail
182.11,451.05,104.34,34.76,Normal
159.59,464.91,100.54,40.09,Normal
195.96,434.52,106.42,42.33,Normal
164.3,533.82,104.48,45.49,Normal
178.25,495.92,96.46,43.13,Fail
167.74,425.86,104.21,43.17,Fail
184.84,467.96,109.47,47.14,Fail
154.39,412.77,90.96,31.66,Maintenance
182.27,399.72,97.02,34.08,Normal
169.02,451.51,93.86,32.53,Fail
151.68,376.2,93.76,37.4,Normal
183.5,447.43,100.36,48.33,Fail
161.01,401.17,89.94,29.45,Maintenance
156.81,336.95,97.75,34.45,Normal
184.63,441.37,123.57,41.87,Maintenance
170.77,478.14,101.01,41.31,Normal
157.02,420.53,93.15,49.47,Maintenance
182.57,448.47,90.85,47.82,Maintenance
196.67,505.06,91.36,32.6,Maintenance
170.61,506.2,103.63,44.48,Maintenance
173.92,402.07,115.89,43.3,Fail
160.18,518.28,110.03,43.91,Normal
141.82,440.1,103.98,35.46,Normal
188.56,381.9,85.41,38.78,Fail
189.31,452.37,120.61,35.73,Normal
181.56,465.93,96.57,37.44,Fail
182.69,405.87,97.47,40.78,Normal
181.69,396.74,109.99,35.63,Fail
180.81,447.22,100.16,37.08,Maintenance
164.3,425.46,99.11,31.05,Normal
202.68,440.83,102.21,41.66,Normal
167.46,504.48,99.39,42.8,Fail
146.84,379.89,107.85,30.96,Fail
150.47,406.56,96.14,37.56,Maintenance
176.68,479.31,92.43,45.72,Maintenance
159.22,366.62,106.57,50.64,Maintenance
188.54,399.11,96.17,43.52,Normal
165.34,490.51,114.01,36.94,Maintenance
158.75,435.98,92.53,36.64,Maintenance
182.69,448.28,98.56,43.32,Normal
162.18,470.42,96.18,35.04,Fail
159.6,387.57,97.65,42.96,Maintenance
194.39,401.05,96.38,31.64,Fail
220.36,462.68,81.86,41.73,Fail
153.4,429.66,91.26,46.5,Fail
171.6,461.2,104.41,42.13,Normal
162.79,400.79,108.95,42.33,Fail
151.3,438.15,100.53,40.97,Maintenance
168.71,418.31,89.63,35.95,Maintenance
186.21,354.54,89.46,38.0,Normal
162.2,476.01,88.88,35.98,Maintenance
162.61,477.06,92.83,60.28,Fail
167.04,470.78,95.72,37.27,Maintenance
175.17,475.9,107.52,46.73,Normal
173.29,408.46,79.69,47.55,Maintenance
175.02,485.06,91.74,38.45,Normal
189.07,448.88,113.2,28.59,Fail
132.42,461.8,83.8,42.21,Fail
179.75,399.04,91.77,39.93,Maintenance
179.94,498.29,102.57,41.81,Maintenance
157.9,419.13,91.27,37.07,Maintenance
164.45,382.48,108.61,34.97,Normal
191.87,382.74,100.89,37.94,Fail
175.47,493.66,110.55,45.82,Normal
178.32,464.1,94.36,33.08,Fail
186.99,479.39,83.12,46.08,Normal
168.52,427.39,128.55,42.38,Maintenance
156.54,510.24,85.86,39.89,Normal
173.02,456.37,95.93,39.58,Normal
170.5,482.38,101.61,30.5,Maintenance
149.68,381.51,117.94,44.0,Fail
166.54,427.08,102.14,48.63,Fail
184.67,435.8,96.4,32.28,Fail
159.97,429.36,97.92,37.61,Normal
170.75,423.86,96.69,36.58,Normal
189.41,466.38,91.87,34.98,Fail
180.25,414.86,87.93,30.44,Maintenance
180.19,382.77,117.11,42.97,Maintenance
149.42,416.26,92.23,41.36,Normal
141.76,497.85,100.28,29.89,Normal
174.54,437.13,89.29,43.17,Maintenance
183.42,432.96,121.26,38.33,Fail
163.57,464.61,112.78,44.96,Maintenance
166.36,501.16,96.63,45.04,Maintenance
154.71,409.36,98.55,45.6,Fail
171.65,469.17,106.2,43.59,Maintenance
177.12,408.79,105.3,49.66,Maintenance
175.48,475.95,88.75,39.99,Fail
159.39,461.93,86.82,38.35,Normal
156.84,463.76,106.18,35.87,Normal
163.06,460.84,101.14,36.82,Normal
157.45,476.02,91.7,35.16,Maintenance
156.43,532.71,103.61,42.85,Maintenance
182.62,505.37,112.25,38.57,Normal
162.86,462.42,87.92,39.37,Maintenance
171.05,480.92,114.2,39.27,Fail
167.62,442.33,95.78,30.75,Normal
176.51,463.36,96.09,38.78,Maintenance
152.05,497.65,105.39,35.99,Maintenance
165.87,419.1,85.5,36.35,Maintenance
162.8,543.11,74.27,43.79,Maintenance
141.52,402.07,91.74,29.47,Normal
153.11,552.26,104.52,29.45,Fail
198.92,412.28,99.06,43.78,Maintenance
156.3,506.01,86.14,38.9,Normal
146.83,454.26,100.4,43.61,Normal
172.31,416.13,90.17,43.3,Fail
152.41,498.37,104.85,46.58,Normal
176.21,437.6,93.04,42.41,Maintenance
172.33,466.25,79.42,36.06,Normal
182.33,412.55,101.85,32.79,Fail
148.2,381.01,113.52,46.63,Maintenance
163.38,425.61,99.1,32.76,Normal
181.89,413.74,116.89,37.61,Fail
166.12,453.69,104.47,38.6,Fail
157.94,389.47,110.84,44.31,Maintenance
178.17,475.48,105.89,39.61,Normal
165.7,463.72,90.45,36.8,Normal
182.38,457.68,106.37,32.54,Fail
164.96,546.21,98.68,47.67,Maintenance
184.19,450.82,105.11,40.5,Maintenance
156.48,547.74,93.59,51.71,Fail
188.96,434.14,97.67,59.13,Fail
155.69,513.3,99.01,36.38,Normal
155.97,373.2,92.78,38.69,Maintenance
161.87,394.38,107.52,33.69,Fail
144.44,407.45,97.98,42.22,Normal
179.22,420.37,91.56,35.32,Maintenance
153.09,519.9,95.97,34.29,Maintenance
138.82,434.53,99.44,46.64,Fail
157.55,528.57,101.55,39.24,Normal
162.42,401.63,122.48,44.68,Maintenance
182.18,491.44,85.48,40.69,Normal
159.92,479.52,100.23,37.58,Maintenance
157.19,296.59,99.61,47.48,Fail
180.36,390.32,107.37,38.65,Maintenance
170.84,403.37,111.09,40.76,Fail
152.38,524.32,122.24,38.82,Maintenance
194.03,411.0,121.14,40.29,Maintenance
181.89,491.69,96.24,36.03,Fail
168.69,412.35,107.38,32.98,Normal
138.41,439.79,98.61,36.5,Normal
169.59,505.51,121.41,35.16,Fail
180.04,421.51,82.09,39.31,Normal
177.99,361.12,106.58,37.93,Normal
185.12,441.93,93.75,47.75,Normal
170.96,458.35,124.94,41.68,Fail
154.98,466.95,84.85,34.3,Maintenance
161.91,374.64,95.94,42.13,Maintenance
164.1,503.52,100.34,36.77,Maintenance
168.3,429.7,115.49,29.19,Normal
178.7,468.76,107.9,37.75,Maintenance
171.35,478.24,107.45,42.49,Normal
176.31,463.26,98.6,40.21,Maintenance
164.66,457.88,90.19,35.76,Normal
141.75,405.96,99.56,38.22,Maintenance
184.04,448.58,107.15,45.41,Normal
170.69,436.85,87.5,38.03,Normal
164.33,466.94,107.21,41.0,Normal
169.49,353.54,100.06,35.82,Maintenance
169.52,449.05,94.78,37.82,Fail
161.78,455.74,118.08,52.57,Maintenance
151.26,368.15,93.38,62.02,Maintenance
166.82,490.15,113.3,44.53,Normal
172.03,545.84,112.68,42.94,Fail
166.1,381.95,81.57,44.75,Maintenance
153.52,460.21,104.04,36.58,Normal
196.84,366.98,94.96,41.0,Normal
157.5,409.43,106.47,38.86,Fail
174.51,407.38,121.16,40.55,Normal
168.35,566.42,98.77,51.49,Fail
173.89,420.73,98.35,42.19,Fail
153.59,491.86,114.6,27.82,Maintenance
190.54,436.68,129.75,44.84,Normal
179.95,455.82,99.3,52.03,Normal
173.19,481.38,103.52,43.66,Normal
175.31,360.37,103.13,43.85,Fail
185.57,398.03,92.08,37.17,Maintenance
191.52,433.61,105.9,45.31,Fail
183.13,444.53,106.25,39.45,Maintenance
143.31,404.27,111.39,33.21,Maintenance
156.78,404.93,96.81,40.95,Maintenance
188.14,404.29,91.3,35.06,Normal
149.39,345.91,110.81,36.57,Maintenance
180.11,441.88,97.02,40.34,Normal
207.76,394.48,93.32,44.18,Maintenance
153.54,422.98,99.85,38.08,Fail
178.58,484.37,72.93,49.33,Fail
179.77,490.67,87.15,39.92,Fail
169.71,422.06,78.21,31.9,Maintenance
177.41,446.59,111.9,61.15,Maintenance
153.07,476.42,80.98,39.28,Normal
162.17,495.53,97.57,42.94,Maintenance
165.33,365.68,102.68,47.91,Fail
155.07,437.93,93.83,34.0,Normal
169.56,459.75,99.29,40.26,Normal
172.04,423.58,107.34,33.65,Fail
204.47,468.41,105.36,44.4,Maintenance
188.34,536.09,104.84,42.29,Normal
173.67,396.88,102.11,39.68,Fail
169.37,413.57,105.34,46.99,Maintenance
173.5,504.82,96.03,42.78,Maintenance
168.63,448.93,110.58,36.26,Normal
168.02,494.79,123.1,37.78,Normal
188.93,479.75,94.5,43.81,Fail
166.88,507.83,87.87,39.66,Normal
171.67,464.02,98.35,25.0,Normal
175.84,537.68,112.17,36.33,Fail
187.23,460.62,101.27,32.43,Maintenance
175.74,370.89,101.44,31.29,Normal
155.4,354.62,107.64,40.77,Normal
150.53,365.95,111.83,44.78,Normal
213.6,493.09,92.37,37.28,Normal
